snapshot_date,code,rule,dry_state,original_rank,reward_only_rank,rank_delta,original_top3_position,reward_only_top3_position,original_top3_member,reward_only_top3_member
2026-07-24,CZFS,pivot,Missing,17,18,-1,,,False,False
2026-07-24,DELL,pivot,False,91,87,4,,,False,False
2026-07-24,ECO,pivot,False,65,64,1,,,False,False
2026-07-24,EDRY,pivot,True,7,12,-5,,,False,False
2026-07-24,EPR,ma10_touch_confirm,Missing,40,53,-13,,,False,False
2026-07-24,FBLA,pivot,False,59,54,5,,,False,False
2026-07-24,FCBC,pivot,False,89,79,10,,,False,False
2026-07-24,FEIM,ma10_touch_confirm,Missing,86,92,-6,,,False,False
2026-07-24,FISI,three_weeks_tight,False,12,10,2,,,False,False
2026-07-24,FLXS,pivot,True,19,20,-1,,,False,False
2026-07-24,FXNC,pivot,True,20,21,-1,,,False,False
2026-07-24,GEF,ma10_touch_confirm,Missing,41,55,-14,,,False,False
2026-07-24,HBCP,pivot,False,102,101,1,,,False,False
2026-07-24,HG,three_weeks_tight,True,26,28,-2,,,False,False
2026-07-24,HST,pivot,False,50,33,17,,,False,False
2026-07-24,HWM,pivot,False,55,44,11,,,False,False
2026-07-24,INSW,pivot,False,94,93,1,,,False,False
2026-07-24,IOR,ma10_touch_confirm,Missing,45,65,-20,,,False,False
2026-07-24,IRM,ma10_touch_confirm,Missing,33,45,-12,,,False,False
2026-07-24,JAZZ,ma10_touch_confirm,True,21,22,-1,,,False,False
2026-07-24,JNJ,ceiling_pullback,False,60,56,4,,,False,False
2026-07-24,JPM,three_weeks_tight,Missing,42,57,-15,,,False,False
2026-07-24,LARK,ma10_touch_confirm,True,30,40,-10,,,False,False
2026-07-24,LBRX,pivot,True,5,5,0,,,False,False
2026-07-24,LQDA,ma10_touch_confirm,False,92,91,1,,,False,False
2026-07-24,MOG-A,ma10_touch_confirm,True,22,23,-1,,,False,False
2026-07-24,MRK,pivot,False,61,58,3,,,False,False
2026-07-24,MSBI,pivot,False,56,46,10,,,False,False
2026-07-24,NMM,pivot,False,88,78,10,,,False,False
2026-07-24,NVEC,ceiling_pullback,False,87,77,10,,,False,False
2026-07-24,OFG,three_weeks_tight,False,13,11,2,,,False,False
2026-07-24,OHI,ma10_touch_confirm,Missing,27,34,-7,,,False,False
2026-07-24,ORRF,pivot,True,34,47,-13,,,False,False
2026-07-24,PAA,pivot,True,31,41,-10,,,False,False
2026-07-24,PAGP,pivot,True,23,24,-1,,,False,False
2026-07-24,PBFS,pivot,True,43,59,-16,,,False,False
2026-07-24,PBT,ma10_touch_confirm,True,44,60,-16,,,False,False
2026-07-24,PLSE,ceiling_pullback,True,67,67,0,,,False,False
2026-07-24,QCRH,pivot,False,101,97,4,,,False,False
2026-07-24,RBCAA,pivot,False,62,61,1,,,False,False
2026-07-24,RHP,pivot,True,32,42,-10,,,False,False
2026-07-24,RNR,pivot,False,51,35,16,,,False,False
2026-07-24,ROST,ma10_touch_confirm,False,52,36,16,,,False,False
2026-07-24,RS,ma10_touch_confirm,False,37,27,10,,,False,False
2026-07-24,SBLK,ceiling_pullback,False,14,14,0,,,False,False
2026-07-24,SBRA,ceiling_pullback,False,90,80,10,,,False,False
2026-07-24,SFNC,pivot,True,24,25,-1,,,False,False
2026-07-24,SHBI,pivot,False,63,62,1,,,False,False
2026-07-24,SMBK,ma10_touch_confirm,False,16,16,0,,,False,False
2026-07-24,SPG,ma10_touch_confirm,False,64,63,1,,,False,False
2026-07-24,STBA,pivot,False,15,15,0,,,False,False
2026-07-24,THG,ma10_touch_confirm,False,53,37,16,,,False,False
2026-07-24,TMP,pivot,False,9,7,2,,,False,False
2026-07-24,TRST,pivot,False,66,66,0,,,False,False
2026-07-24,URI,ma10_touch_confirm,True,98,99,-1,,,False,False
2026-07-24,USCB,pivot,Missing,8,13,-5,,,False,False
2026-07-24,VIK,ma10_touch_confirm,True,25,26,-1,,,False,False
2026-07-24,VVX,three_weeks_tight,Missing,104,104,0,,,False,False
2026-07-24,WAB,pivot,True,72,72,0,,,False,False
2026-07-24,WES,ceiling_pullback,True,35,48,-13,,,False,False
2026-07-24,WRLD,ceiling_pullback,True,99,100,-1,,,False,False
2026-07-31,AAMI,ma10_touch_confirm,False,41,28,13,,,False,False
2026-07-31,ACT,ma10_touch_confirm,False,47,37,10,,,False,False
2026-07-31,ACU,ma10_touch_confirm,Missing,13,20,-7,,,False,False
2026-07-31,AMTB,ma10_touch_confirm,False,18,16,2,,,False,False
2026-07-31,ANDG,ma10_touch_confirm,False,77,73,4,,,False,False
2026-07-31,ARXS,ceiling_pullback,True,63,64,-1,,,False,False
2026-07-31,ASH,pivot,False,112,111,1,,,False,False
2026-07-31,ATLC,three_weeks_tight,False,78,75,3,,,False,False
2026-07-31,AVBC,pivot,Missing,39,53,-14,,,False,False
2026-07-31,BFH,pivot,False,50,47,3,,,False,False
2026-07-31,BHB,pivot,True,31,42,-11,,,False,False
2026-07-31,BIP,ma10_touch_confirm,Missing,12,19,-7,,,False,False
2026-07-31,BPOP,three_weeks_tight,False,42,29,13,,,False,False
2026-07-31,BPRN,ceiling_pullback,False,109,107,2,,,False,False
2026-07-31,BWFG,ma10_touch_confirm,False,90,87,3,,,False,False
2026-07-31,CAC,ceiling_pullback,False,37,25,12,,,False,False
2026-07-31,CASY,ma10_touch_confirm,True,25,30,-5,,,False,False
2026-07-31,CBNA,pivot,False,98,92,6,,,False,False
2026-07-31,CBNK,ma10_touch_confirm,False,55,54,1,,,False,False
2026-07-31,CCNE,ma10_touch_confirm,False,43,31,12,,,False,False
2026-07-31,CHEF,pivot,False,72,61,11,,,False,False
2026-07-31,CIVB,pivot,False,51,48,3,,,False,False
2026-07-31,CLDX,pivot,False,88,86,2,,,False,False
2026-07-31,CTRN,pivot,False,91,88,3,,,False,False
2026-07-31,CZFS,ma10_touch_confirm,Missing,5,6,-1,,,False,False
2026-07-31,CZNC,ma10_touch_confirm,Missing,28,38,-10,,,False,False
2026-07-31,DAC,ma10_touch_confirm,Missing,29,39,-10,,,False,False
2026-07-31,DCOM,pivot,False,48,40,8,,,False,False
2026-07-31,ECBK,pivot,False,15,13,2,,,False,False
2026-07-31,ECPG,pivot,False,44,32,12,,,False,False
2026-07-31,ENVA,pivot,False,16,14,2,,,False,False
2026-07-31,ESEA,ma10_touch_confirm,Missing,38,49,-11,,,False,False
2026-07-31,ESQ,ma10_touch_confirm,False,49,46,3,,,False,False
2026-07-31,ETON,ma10_touch_confirm,False,76,70,6,,,False,False
2026-07-31,FCCO,ceiling_pullback,True,32,43,-11,,,False,False
2026-07-31,FISI,ma10_touch_confirm,False,14,12,2,,,False,False
2026-07-31,FRBA,ma10_touch_confirm,Missing,96,101,-5,,,False,False
2026-07-31,FSEA,pivot,True,33,44,-11,,,False,False
2026-07-31,FXNC,pivot,True,23,26,-3,,,False,False
2026-07-31,GABC,pivot,False,9,7,2,,,False,False
2026-07-31,GH,ma10_touch_confirm,True,105,109,-4,,,False,False
2026-07-31,GSAT,pivot,True,4,5,-1,3.0,3.0,True,True
2026-07-31,HBNC,pivot,False,52,50,2,,,False,False
2026-07-31,HCSG,pivot,False,79,76,3,,,False,False
2026-07-31,HTB,pivot,False,53,51,2,,,False,False
2026-07-31,IBCP,ma10_touch_confirm,Missing,30,41,-11,,,False,False
2026-07-31,IMAX,pivot,Missing,61,62,-1,,,False,False
2026-07-31,KNSA,pivot,True,59,59,0,,,False,False
2026-07-31,KO,pivot,True,94,99,-5,,,False,False
2026-07-31,LH,ma10_touch_confirm,Missing,6,9,-3,,,False,False
2026-07-31,LPG,pivot,Missing,26,33,-7,,,False,False
2026-07-31,LTH,three_weeks_tight,False,101,96,5,,,False,False
2026-07-31,MANU,ma10_touch_confirm,True,22,24,-2,,,False,False
2026-07-31,MBWM,pivot,False,54,52,2,,,False,False
2026-07-31,MCHB,ma10_touch_confirm,False,19,17,2,,,False,False
2026-07-31,MCS,pivot,Missing,62,63,-1,,,False,False
2026-07-31,MMM,ma10_touch_confirm,Missing,27,34,-7,,,False,False
2026-07-31,MPB,ma10_touch_confirm,Missing,97,103,-6,,,False,False
2026-07-31,MSBI,ma10_touch_confirm,False,10,8,2,,,False,False
2026-07-31,MYE,pivot,False,113,113,0,,,False,False
2026-07-31,NET,pivot,False,80,77,3,,,False,False
2026-07-31,NTAP,pivot,False,85,83,2,,,False,False
2026-07-31,NUE,ma10_touch_confirm,False,17,15,2,,,False,False
2026-07-31,NWFL,ma10_touch_confirm,Missing,40,55,-15,,,False,False
2026-07-31,OBK,ma10_touch_confirm,False,8,4,4,,,False,False
2026-07-31,ODC,ma10_touch_confirm,False,86,84,2,,,False,False
2026-07-31,OSBC,ma10_touch_confirm,False,20,18,2,,,False,False
2026-07-31,PFGC,ceiling_pullback,False,110,108,2,,,False,False
2026-07-31,PKOH,pivot,True,34,45,-11,,,False,False
2026-07-31,PLSE,pivot,True,64,65,-1,,,False,False
2026-07-31,PROV,pivot,True,93,98,-5,,,False,False
2026-07-31,PSMT,ma10_touch_confirm,False,56,56,0,,,False,False
2026-07-31,QCRH,ma10_touch_confirm,False,35,22,13,,,False,False
2026-07-31,RACC,pivot,True,84,90,-6,,,False,False
2026-07-31,RAPP,pivot,False,81,78,3,,,False,False
2026-07-31,RDVT,ceiling_pullback,False,100,94,6,,,False,False
2026-07-31,ROST,pivot,True,24,27,-3,,,False,False
2026-07-31,SBLK,ma10_touch_confirm,False,36,23,13,,,False,False
2026-07-31,SHBI,ma10_touch_confirm,False,107,104,3,,,False,False
2026-07-31,SION,pivot,False,87,85,2,,,False,False
2026-07-31,SNX,pivot,False,82,79,3,,,False,False
2026-07-31,THFF,pivot,False,57,57,0,,,False,False
2026-07-31,THG,pivot,False,11,10,1,,,False,False
2026-07-31,TOWN,ma10_touch_confirm,Missing,58,58,0,,,False,False
2026-07-31,TRAX,ma10_touch_confirm,False,114,114,0,,,False,False
2026-07-31,TRMK,pivot,False,106,102,4,,,False,False
2026-07-31,USCB,ma10_touch_confirm,Missing,7,11,-4,,,False,False
2026-07-31,UVE,pivot,False,102,97,5,,,False,False
2026-07-31,VSXY,pivot,False,45,35,10,,,False,False
2026-07-31,VTRS,pivot,False,99,93,6,,,False,False
2026-07-31,WCC,pivot,False,21,21,0,,,False,False
2026-07-31,WTBA,pivot,False,46,36,10,,,False,False
2026-08-07,ACT,three_weeks_tight,False,62,57,5,,,False,False
2026-08-07,ADPT,pivot,False,138,137,1,,,False,False
2026-08-07,AIR,ma10_touch_confirm,False,116,101,15,,,False,False
2026-08-07,AIT,ma10_touch_confirm,False,73,72,1,,,False,False
2026-08-07,AIZ,pivot,False,14,13,1,,,False,False
2026-08-07,ALH,pivot,Missing,32,47,-15,,,False,False
2026-08-07,ALNT,pivot,False,111,97,14,,,False,False
2026-08-07,ALX,ma10_touch_confirm,False,11,8,3,,,False,False
2026-08-07,AME,pivot,False,17,17,0,,,False,False
2026-08-07,AMN,pivot,False,43,29,14,,,False,False
2026-08-07,ANET,ma10_touch_confirm,Missing,147,148,-1,,,False,False
2026-08-07,ASH,ma10_touch_confirm,False,13,12,1,,,False,False
2026-08-07,ATEX,ma10_touch_confirm,True,33,48,-15,,,False,False
2026-08-07,ATI,pivot,True,160,161,-1,,,False,False
2026-08-07,ATLO,pivot,True,20,20,0,,,False,False
2026-08-07,ATRO,ceiling_pullback,True,34,49,-15,,,False,False
2026-08-07,AVT,pivot,True,8,10,-2,,,False,False
2026-08-07,AXGN,pivot,False,63,58,5,,,False,False
2026-08-07,BAC,three_weeks_tight,False,44,30,14,,,False,False
2026-08-07,BDL,ma10_touch_confirm,False,15,15,0,,,False,False
2026-08-07,BLZE,ceiling_pullback,True,158,158,0,,,False,False
2026-08-07,BOKF,ceiling_pullback,False,45,31,14,,,False,False
2026-08-07,BUUU,pivot,False,64,59,5,,,False,False
2026-08-07,CATY,ma10_touch_confirm,False,65,60,5,,,False,False
2026-08-07,CBAN,ma10_touch_confirm,Missing,38,61,-23,,,False,False
2026-08-07,CCXI,ma10_touch_confirm,False,131,125,6,,,False,False
2026-08-07,CFG,ceiling_pullback,False,46,32,14,,,False,False
2026-08-07,CLDX,pivot,False,74,73,1,,,False,False
2026-08-07,CON,pivot,True,157,157,0,,,False,False
2026-08-07,COSO,ceiling_pullback,False,75,74,1,,,False,False
2026-08-07,CPBI,pivot,True,152,153,-1,,,False,False
2026-08-07,CRL,pivot,False,167,167,0,,,False,False
2026-08-07,CRNX,pivot,True,29,44,-15,,,False,False
2026-08-07,DAL,ma10_touch_confirm,True,30,45,-15,,,False,False
2026-08-07,DCO,pivot,False,117,102,15,,,False,False
2026-08-07,DELL,pivot,False,135,134,1,,,False,False
2026-08-07,DGII,pivot,False,121,113,8,,,False,False
2026-08-07,DGX,ma10_touch_confirm,Missing,39,62,-23,,,False,False
2026-08-07,DIOD,pivot,True,40,63,-23,,,False,False
2026-08-07,DXPE,pivot,True,107,117,-10,,,False,False
2026-08-07,EDRY,pivot,True,85,85,0,,,False,False
2026-08-07,ELMD,ma10_touch_confirm,False,120,107,13,,,False,False
2026-08-07,EXPD,ceiling_pullback,True,7,9,-2,,,False,False
2026-08-07,FBLA,pivot,False,155,152,3,,,False,False
2026-08-07,FBNC,ceiling_pullback,True,21,21,0,,,False,False
2026-08-07,FET,ma10_touch_confirm,Missing,89,89,0,,,False,False
2026-08-07,FHI,pivot,Missing,114,122,-8,,,False,False
2026-08-07,FLXS,pivot,False,47,33,14,,,False,False
2026-08-07,FNLC,pivot,False,66,64,2,,,False,False
2026-08-07,FRD,pivot,False,163,159,4,,,False,False
2026-08-07,FROG,ceiling_pullback,False,166,166,0,,,False,False
2026-08-07,FRST,ceiling_pullback,False,48,34,14,,,False,False
2026-08-07,FTDR,ceiling_pullback,True,125,131,-6,,,False,False
2026-08-07,FTK,pivot,False,109,95,14,,,False,False
2026-08-07,GD,ma10_touch_confirm,False,67,65,2,,,False,False
2026-08-07,GE,ceiling_pullback,True,31,46,-15,,,False,False
2026-08-07,GRMN,ma10_touch_confirm,Missing,42,75,-33,,,False,False
2026-08-07,HBCP,ma10_touch_confirm,False,68,66,2,,,False,False
2026-08-07,HNGE,ma10_touch_confirm,True,22,22,0,,,False,False
2026-08-07,HPE,pivot,True,35,50,-15,,,False,False
2026-08-07,HWBK,ceiling_pullback,False,76,76,0,,,False,False
2026-08-07,INCY,ceiling_pullback,False,118,103,15,,,False,False
2026-08-07,IVZ,three_weeks_tight,False,49,35,14,,,False,False
2026-08-07,JCI,pivot,False,50,36,14,,,False,False
2026-08-07,JXN,pivot,Missing,154,155,-1,,,False,False
2026-08-07,KALU,ceiling_pullback,False,136,135,1,,,False,False
2026-08-07,KEYS,pivot,True,36,51,-15,,,False,False
2026-08-07,LIND,pivot,True,159,160,-1,,,False,False
2026-08-07,LQDT,pivot,False,151,142,9,,,False,False
2026-08-07,MBWM,ma10_touch_confirm,False,82,81,1,,,False,False
2026-08-07,MD,ceiling_pullback,True,24,24,0,,,False,False
2026-08-07,MET,three_weeks_tight,False,69,67,2,,,False,False
2026-08-07,MNPR,pivot,False,133,129,4,,,False,False
2026-08-07,MPTI,ceiling_pullback,False,128,120,8,,,False,False
2026-08-07,MTRN,pivot,False,10,7,3,,,False,False
2026-08-07,NAVN,ceiling_pullback,False,58,52,6,,,False,False
2026-08-07,NEO,ceiling_pullback,False,77,77,0,,,False,False
2026-08-07,NET,ma10_touch_confirm,False,18,18,0,,,False,False
2026-08-07,NEU,ma10_touch_confirm,Missing,153,154,-1,,,False,False
2026-08-07,NKSH,ma10_touch_confirm,Missing,19,19,0,,,False,False
2026-08-07,NREF,three_weeks_tight,False,78,78,0,,,False,False
2026-08-07,NTB,ma10_touch_confirm,False,51,37,14,,,False,False
2026-08-07,NTRA,ceiling_pullback,True,84,84,0,,,False,False
2026-08-07,NUE,pivot,False,52,38,14,,,False,False
2026-08-07,NVEC,pivot,False,137,136,1,,,False,False
2026-08-07,NVT,pivot,False,119,104,15,,,False,False
2026-08-07,PANW,ma10_touch_confirm,False,139,138,1,,,False,False
2026-08-07,PLPC,pivot,False,165,162,3,,,False,False
2026-08-07,PRAX,pivot,False,130,124,6,,,False,False
2026-08-07,PRLB,pivot,False,112,99,13,,,False,False
2026-08-07,PTGX,pivot,True,26,26,0,,,False,False
2026-08-07,RAPP,pivot,False,140,140,0,,,False,False
2026-08-07,RGA,pivot,False,53,39,14,,,False,False
2026-08-07,RHI,pivot,False,70,68,2,,,False,False
2026-08-07,ROIV,ma10_touch_confirm,False,79,79,0,,,False,False
2026-08-07,ROKU,pivot,True,27,27,0,,,False,False
2026-08-07,RS,pivot,False,54,40,14,,,False,False
2026-08-07,RVMD,pivot,True,126,132,-6,,,False,False
2026-08-07,SAFT,ma10_touch_confirm,Missing,41,69,-28,,,False,False
2026-08-07,SENEA,ma10_touch_confirm,True,28,28,0,,,False,False
2026-08-07,SEPN,ceiling_pullback,False,59,53,6,,,False,False
2026-08-07,SHOO,pivot,Missing,9,14,-5,,,False,False
2026-08-07,SIF,pivot,False,132,126,6,,,False,False
2026-08-07,SION,pivot,False,61,56,5,,,False,False
2026-08-07,SNA,pivot,False,83,82,1,,,False,False
2026-08-07,SNOW,ma10_touch_confirm,Missing,122,127,-5,,,False,False
2026-08-07,SXI,ceiling_pullback,True,123,128,-5,,,False,False
2026-08-07,SXT,pivot,False,60,54,6,,,False,False
2026-08-07,TRIN,pivot,True,25,25,0,,,False,False
2026-08-07,TVTX,pivot,True,149,150,-1,,,False,False
2026-08-07,TWIN,ma10_touch_confirm,False,55,41,14,,,False,False
2026-08-07,TWLO,pivot,True,141,141,0,,,False,False
2026-08-07,TWST,pivot,True,96,100,-4,,,False,False
2026-08-07,UFCS,pivot,False,56,42,14,,,False,False
2026-08-07,UNM,ceiling_pullback,False,80,80,0,,,False,False
2026-08-07,URI,pivot,False,71,70,1,,,False,False
2026-08-07,UVE,pivot,False,57,43,14,,,False,False
2026-08-07,VABK,ceiling_pullback,False,156,156,0,,,False,False
2026-08-07,VIK,pivot,True,23,23,0,,,False,False
2026-08-07,WBS,pivot,False,16,16,0,,,False,False
2026-08-07,WCC,ma10_touch_confirm,False,129,121,8,,,False,False
2026-08-07,WEYS,pivot,True,86,86,0,,,False,False
2026-08-07,WSBF,ma10_touch_confirm,False,72,71,1,,,False,False
2026-08-07,WSM,pivot,True,37,55,-18,,,False,False
2026-08-07,WT,pivot,False,110,96,14,,,False,False
2026-08-07,WTS,ceiling_pullback,True,127,133,-6,,,False,False
2026-08-07,WTTR,ma10_touch_confirm,False,12,11,1,,,False,False
