eps_mode,variant,scope,signal_wide,allow_extended,eps_gate,core_mode,allow_entry_volume_gap,allow_without_volume_confirm,geometry_mode,allow_clear_geometry_failure,geometry_caution_hard_filter,freshness_mode,allow_freshness_missing,buy_point_mode,allow_below_candidate_buy_point,industry_cover,research_order,proximity_reorder,max_picks,rule_count,weeks,valid_weeks,picks,median_week_avg_latest_return_pct,p25_week_avg_latest_return_pct,p75_week_avg_latest_return_pct,min_week_avg_latest_return_pct,max_week_avg_latest_return_pct,median_worst_pick_return_pct,min_worst_pick_return_pct,pick_top5_precision,pick_bottom5_precision_bad,pick_stop_rate,top3_coverage,top5_coverage,gain5_coverage,bottom3_exposure_vs_slots,bottom5_exposure_vs_slots,stop_exposure_vs_all_stops,rank_weighted_week_return_median,rank_weighted_week_return_min,rank_weighted_week_return_max,baseline_variant,baseline_weeks,candidate_weeks,overlap_weeks,missed_baseline_weeks,missed_baseline_avg_return_pct,missed_baseline_median_return_pct,missed_baseline_stop_weeks,overlap_avg_return_delta_pct,overlap_median_return_delta_pct,weeks_intuitive,valid_return_weeks,missing_path_weeks,positive_weeks,negative_weeks,flat_weeks,positive_week_rate,negative_week_rate,weeks_with_less_than_3_picks,final_equity_proxy,total_return_pct_proxy,non_actionable_picks,extended_picks,clear_geometry_picks,freshness_missing_picks,below_candidate_buy_point_picks,total_picks,non_actionable_pick_rate,extended_pick_rate,clear_geometry_pick_rate,freshness_missing_pick_rate,below_candidate_buy_point_pick_rate,backtest_engine,initial_capital,stop_loss_pct,input_picks,requested_symbols,loaded_symbols,final_value,total_return_pct,max_drawdown_pct,trade_events,stop_events,rebalance_events,start_date,end_date
with_eps,sk_act_epsknown_corestrict_freshallow_bpstrict_geomreject_ind_def_top3,act,False,False,known,corestrict,False,False,geomreject,False,False,freshallow,True,bpstrict,False,True,def,False,3,3,40,34,101,16.0251145,9.1879895,28.726487875,-4.2633275,108.101504,11.709016,-11.182424,0.09900990099009901,0.1485148514851485,0.1485148514851485,0.03968253968253968,0.04878048780487805,0.05365853658536585,0.0873015873015873,0.07317073170731707,0.02608695652173913,15.079061799999998,-3.5604427999999997,125.1870222,skill_industry_eps_known,40,40,40,0,,,0,0.0,0.0,40,34,6,33,1,0,0.9705882352941176,0.029411764705882353,10,2409944.7207031706,23999.447207031706,0,0,0,0,0,101,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,101,98,61,15470.502799999998,54.70502799999999,-16.901371762076632,116,5,40,2025-10-24,2026-08-21
with_eps,sk_act_epsknown_corestrict_freshallow_bpstrict_geomreject_ind_prox_top1,act,False,False,known,corestrict,False,False,geomreject,False,False,freshallow,True,bpstrict,False,True,prox,True,1,5,40,24,40,15.2655425,9.049036749999999,24.8060745,-11.40476,193.529095,15.2655425,-11.40476,0.1,0.225,0.2,0.015873015873015872,0.01951219512195122,0.024390243902439025,0.03968253968253968,0.04390243902439024,0.01391304347826087,4.8599235,-11.404760000000001,193.529095,skill_industry_eps_known,40,40,40,0,,,0,3.3265635208333344,0.2800105000000008,40,24,16,23,1,0,0.9583333333333334,0.041666666666666664,24,270688.0410206263,2606.880410206263,0,0,0,0,0,40,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,40,39,23,12182.4316,21.82431599999999,-19.358220209093613,67,3,40,2025-10-24,2026-08-21
with_eps,sk_act_epsknown_corestrict_freshallow_bpstrict_geomreject_ind_prox_top2,act,False,False,known,corestrict,False,False,geomreject,False,False,freshallow,True,bpstrict,False,True,prox,True,2,5,40,32,75,16.939262499999998,8.551585750000001,25.06161925,-6.076832,116.183057,15.5550815,-11.40476,0.10666666666666667,0.2,0.17333333333333334,0.023809523809523808,0.03902439024390244,0.04390243902439024,0.0873015873015873,0.07317073170731707,0.022608695652173914,12.7439875,-7.1424176,125.1870222,skill_industry_eps_known,40,40,40,0,,,0,-0.5845729843749997,0.0,40,32,8,31,1,0,0.96875,0.03125,32,867921.7617384988,8579.217617384988,0,0,0,0,0,75,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,75,73,46,13705.205999999998,37.05205999999998,-16.842362408899646,102,5,40,2025-10-24,2026-08-21
with_eps,sk_act_epsknown_corestrict_freshallow_bpstrict_geomreject_ind_prox_top3,act,False,False,known,corestrict,False,False,geomreject,False,False,freshallow,True,bpstrict,False,True,prox,True,3,4,40,34,101,16.39334975,9.646462833333334,28.726487875,-6.076832,108.101504,11.576496500000001,-11.40476,0.09900990099009901,0.1485148514851485,0.13861386138613863,0.03968253968253968,0.04878048780487805,0.05365853658536585,0.0873015873015873,0.07317073170731707,0.02434782608695652,15.1972195,-7.1424176,125.1870222,skill_industry_eps_known,40,40,40,0,,,0,0.23653483823529406,0.0,40,34,6,33,1,0,0.9705882352941176,0.029411764705882353,10,2605773.9021336567,25957.73902133657,0,0,0,0,0,101,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,101,98,62,15309.675599999999,53.09675599999999,-16.901371762076632,115,5,40,2025-10-24,2026-08-21
with_eps,sk_act_epsknown_corestrict_freshallow_bpstrict_geomreject_noind_def_top1,act,False,False,known,corestrict,False,False,geomreject,False,False,freshallow,True,bpstrict,False,False,def,False,1,3,40,24,40,15.2655425,7.2105555,24.8060745,-0.748904,193.529095,15.2655425,-0.748904,0.125,0.2,0.175,0.015873015873015872,0.024390243902439025,0.02926829268292683,0.031746031746031744,0.03902439024390244,0.01217391304347826,3.492606,-0.748904,193.529095,skill_industry_eps_known,40,40,40,0,,,0,3.421433854166667,0.924560749999999,40,24,16,23,1,0,0.9583333333333334,0.041666666666666664,24,298288.76386049215,2882.8876386049214,0,0,0,0,0,40,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,40,40,24,11573.1084,15.731083999999985,-11.80094800817405,60,2,40,2025-10-24,2026-08-21
with_eps,sk_act_epsknown_corestrict_freshallow_bpstrict_geomreject_noind_def_top2,act,False,False,known,corestrict,False,False,geomreject,False,False,freshallow,True,bpstrict,False,False,def,False,2,3,40,31,76,15.840868,9.19530875,23.303507250000003,-4.2633275,116.183057,14.690217,-7.777751,0.10526315789473684,0.19736842105263158,0.15789473684210525,0.023809523809523808,0.03902439024390244,0.04390243902439024,0.0873015873015873,0.07317073170731707,0.020869565217391306,11.527693600000001,-3.5604427999999997,125.1870222,skill_industry_eps_known,40,40,40,0,,,0,-0.5728288064516126,0.0,40,31,9,29,2,0,0.9354838709677419,0.06451612903225806,31,936799.7135556053,9267.997135556052,0,0,0,0,0,76,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,76,75,46,13488.333999999999,34.88334,-18.221319021642834,104,5,40,2025-10-24,2026-08-21
with_eps,sk_act_epsknown_corestrict_freshallow_bpstrict_geomreject_noind_def_top3,act,False,False,known,corestrict,False,False,geomreject,False,False,freshallow,True,bpstrict,False,False,def,False,3,2,40,34,105,16.861024,8.929730083333334,28.726487875,-6.643805,108.101504,12.2120185,-11.40476,0.09523809523809523,0.14285714285714285,0.1523809523809524,0.03968253968253968,0.04878048780487805,0.05365853658536585,0.0873015873015873,0.07317073170731707,0.02782608695652174,15.079061799999998,-4.8678289999999995,125.1870222,skill_industry_eps_known,40,40,40,0,,,0,0.10143861274509813,0.0,40,34,6,33,1,0,0.9705882352941176,0.029411764705882353,7,2572068.1080962853,25620.68108096285,0,0,0,0,0,105,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,105,102,65,14418.450400000003,44.184504000000025,-16.901371762076632,109,6,40,2025-10-24,2026-08-21
with_eps,sk_act_epsknown_corestrict_freshallow_bpstrict_geomreject_noind_prox_top1,act,False,False,known,corestrict,False,False,geomreject,False,False,freshallow,True,bpstrict,False,False,prox,True,1,4,40,24,40,15.2655425,9.049036749999999,24.8060745,-11.40476,193.529095,15.2655425,-11.40476,0.1,0.225,0.2,0.015873015873015872,0.01951219512195122,0.024390243902439025,0.03968253968253968,0.04390243902439024,0.01391304347826087,4.8599235,-11.404760000000001,193.529095,skill_industry_eps_known,40,40,40,0,,,0,3.3265635208333344,0.2800105000000008,40,24,16,23,1,0,0.9583333333333334,0.041666666666666664,24,270688.0410206263,2606.880410206263,0,0,0,0,0,40,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,40,39,23,12182.4316,21.82431599999999,-19.358220209093613,67,3,40,2025-10-24,2026-08-21
with_eps,sk_act_epsknown_corestrict_freshallow_bpstrict_geomreject_noind_prox_top2,act,False,False,known,corestrict,False,False,geomreject,False,False,freshallow,True,bpstrict,False,False,prox,True,2,4,40,31,76,15.840868,9.19530875,23.98836225,-9.591255499999999,116.183057,15.269295,-11.40476,0.10526315789473684,0.19736842105263158,0.15789473684210525,0.023809523809523808,0.03902439024390244,0.04390243902439024,0.0873015873015873,0.07317073170731707,0.020869565217391306,11.714176600000002,-9.953956400000001,125.1870222,skill_industry_eps_known,40,40,40,0,,,0,-0.5236337903225804,0.0,40,31,9,30,1,0,0.967741935483871,0.03225806451612903,31,996650.781530564,9866.50781530564,0,0,0,0,0,76,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,76,75,46,13112.249600000003,31.122496000000034,-18.221319021642834,102,5,40,2025-10-24,2026-08-21
with_eps,sk_act_epsknown_corestrict_freshallow_bpstrict_geomreject_noind_prox_top3,act,False,False,known,corestrict,False,False,geomreject,False,False,freshallow,True,bpstrict,False,False,prox,True,3,3,40,34,105,17.199762,10.358609333333334,28.726487875,-6.6438049999999995,108.101504,12.0305535,-11.40476,0.10476190476190476,0.14285714285714285,0.14285714285714285,0.047619047619047616,0.05365853658536585,0.05853658536585366,0.0873015873015873,0.07317073170731707,0.02608695652173913,15.1972195,-8.419781000000002,125.1870222,skill_industry_eps_known,40,40,40,0,,,0,0.8316087352941177,0.0,40,34,6,33,1,0,0.9705882352941176,0.029411764705882353,7,3091351.907283849,30813.519072838488,0,0,0,0,0,105,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,105,101,64,14899.691599999995,48.996915999999956,-16.992765770444652,111,5,40,2025-10-24,2026-08-21
with_eps,sk_act_epsknown_corestrict_freshallow_bpallow_geomreject_ind_def_top1,act,False,False,known,corestrict,False,False,geomreject,False,False,freshallow,True,bpallow,True,True,def,False,1,5,40,24,40,15.2655425,7.2105555,24.8060745,-0.748904,193.529095,15.2655425,-0.748904,0.125,0.2,0.175,0.015873015873015872,0.024390243902439025,0.02926829268292683,0.031746031746031744,0.03902439024390244,0.01217391304347826,3.492606,-0.748904,193.529095,skill_industry_eps_known,40,40,40,0,,,0,3.421433854166667,0.924560749999999,40,24,16,23,1,0,0.9583333333333334,0.041666666666666664,24,298288.76386049215,2882.8876386049214,0,0,0,0,0,40,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,40,40,24,11573.1084,15.731083999999985,-11.80094800817405,60,2,40,2025-10-24,2026-08-21
with_eps,sk_act_epsknown_corestrict_freshallow_bpallow_geomreject_ind_def_top2,act,False,False,known,corestrict,False,False,geomreject,False,False,freshallow,True,bpallow,True,True,def,False,2,5,40,32,75,16.939262499999998,8.551585750000001,24.585079375,-4.2633275,116.183057,14.979756,-7.777751,0.10666666666666667,0.2,0.17333333333333334,0.023809523809523808,0.03902439024390244,0.04390243902439024,0.0873015873015873,0.07317073170731707,0.022608695652173914,13.352759800000001,-3.5604427999999997,125.1870222,skill_industry_eps_known,40,40,40,0,,,0,-0.7657916562499996,0.0,40,32,8,30,2,0,0.9375,0.0625,32,809959.6182475975,7999.596182475974,0,0,0,0,0,75,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,75,74,47,14370.963199999998,43.70963199999998,-16.842362408899646,104,5,40,2025-10-24,2026-08-21
with_eps,sk_act_epsknown_corestrict_freshallow_bpallow_geomreject_ind_def_top3,act,False,False,known,corestrict,False,False,geomreject,False,False,freshallow,True,bpallow,True,True,def,False,3,4,40,34,101,16.0251145,9.1879895,28.726487875,-4.2633275,108.101504,11.709016,-11.182424,0.09900990099009901,0.1485148514851485,0.1485148514851485,0.03968253968253968,0.04878048780487805,0.05365853658536585,0.0873015873015873,0.07317073170731707,0.02608695652173913,15.079061799999998,-3.5604427999999997,125.1870222,skill_industry_eps_known,40,40,40,0,,,0,0.0,0.0,40,34,6,33,1,0,0.9705882352941176,0.029411764705882353,10,2409944.7207031706,23999.447207031706,0,0,0,0,0,101,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,101,98,61,15470.502799999998,54.70502799999999,-16.901371762076632,116,5,40,2025-10-24,2026-08-21
with_eps,sk_act_epsknown_corestrict_freshallow_bpallow_geomreject_ind_prox_top1,act,False,False,known,corestrict,False,False,geomreject,False,False,freshallow,True,bpallow,True,True,prox,True,1,6,40,24,40,15.2655425,9.049036749999999,24.8060745,-11.40476,193.529095,15.2655425,-11.40476,0.1,0.225,0.2,0.015873015873015872,0.01951219512195122,0.024390243902439025,0.03968253968253968,0.04390243902439024,0.01391304347826087,4.8599235,-11.404760000000001,193.529095,skill_industry_eps_known,40,40,40,0,,,0,3.3265635208333344,0.2800105000000008,40,24,16,23,1,0,0.9583333333333334,0.041666666666666664,24,270688.0410206263,2606.880410206263,0,0,0,0,0,40,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,40,39,23,12182.4316,21.82431599999999,-19.358220209093613,67,3,40,2025-10-24,2026-08-21
with_eps,sk_act_epsknown_corestrict_freshallow_bpallow_geomreject_ind_prox_top2,act,False,False,known,corestrict,False,False,geomreject,False,False,freshallow,True,bpallow,True,True,prox,True,2,6,40,32,75,16.939262499999998,8.551585750000001,25.06161925,-6.076832,116.183057,15.5550815,-11.40476,0.10666666666666667,0.2,0.17333333333333334,0.023809523809523808,0.03902439024390244,0.04390243902439024,0.0873015873015873,0.07317073170731707,0.022608695652173914,12.7439875,-7.1424176,125.1870222,skill_industry_eps_known,40,40,40,0,,,0,-0.5845729843749997,0.0,40,32,8,31,1,0,0.96875,0.03125,32,867921.7617384988,8579.217617384988,0,0,0,0,0,75,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,75,73,46,13705.205999999998,37.05205999999998,-16.842362408899646,102,5,40,2025-10-24,2026-08-21
with_eps,sk_act_epsknown_corestrict_freshallow_bpallow_geomreject_ind_prox_top3,act,False,False,known,corestrict,False,False,geomreject,False,False,freshallow,True,bpallow,True,True,prox,True,3,5,40,34,101,16.39334975,9.646462833333334,28.726487875,-6.076832,108.101504,11.576496500000001,-11.40476,0.09900990099009901,0.1485148514851485,0.13861386138613863,0.03968253968253968,0.04878048780487805,0.05365853658536585,0.0873015873015873,0.07317073170731707,0.02434782608695652,15.1972195,-7.1424176,125.1870222,skill_industry_eps_known,40,40,40,0,,,0,0.23653483823529406,0.0,40,34,6,33,1,0,0.9705882352941176,0.029411764705882353,10,2605773.9021336567,25957.73902133657,0,0,0,0,0,101,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,101,98,62,15309.675599999999,53.09675599999999,-16.901371762076632,115,5,40,2025-10-24,2026-08-21
with_eps,sk_act_epsknown_corestrict_freshallow_bpallow_geomreject_noind_def_top1,act,False,False,known,corestrict,False,False,geomreject,False,False,freshallow,True,bpallow,True,False,def,False,1,4,40,24,40,15.2655425,7.2105555,24.8060745,-0.748904,193.529095,15.2655425,-0.748904,0.125,0.2,0.175,0.015873015873015872,0.024390243902439025,0.02926829268292683,0.031746031746031744,0.03902439024390244,0.01217391304347826,3.492606,-0.748904,193.529095,skill_industry_eps_known,40,40,40,0,,,0,3.421433854166667,0.924560749999999,40,24,16,23,1,0,0.9583333333333334,0.041666666666666664,24,298288.76386049215,2882.8876386049214,0,0,0,0,0,40,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,40,40,24,11573.1084,15.731083999999985,-11.80094800817405,60,2,40,2025-10-24,2026-08-21
with_eps,sk_act_epsknown_corestrict_freshallow_bpallow_geomreject_noind_def_top2,act,False,False,known,corestrict,False,False,geomreject,False,False,freshallow,True,bpallow,True,False,def,False,2,4,40,31,76,15.840868,9.19530875,23.303507250000003,-4.2633275,116.183057,14.690217,-7.777751,0.10526315789473684,0.19736842105263158,0.15789473684210525,0.023809523809523808,0.03902439024390244,0.04390243902439024,0.0873015873015873,0.07317073170731707,0.020869565217391306,11.527693600000001,-3.5604427999999997,125.1870222,skill_industry_eps_known,40,40,40,0,,,0,-0.5728288064516126,0.0,40,31,9,29,2,0,0.9354838709677419,0.06451612903225806,31,936799.7135556053,9267.997135556052,0,0,0,0,0,76,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,76,75,46,13488.333999999999,34.88334,-18.221319021642834,104,5,40,2025-10-24,2026-08-21
with_eps,sk_act_epsknown_corestrict_freshallow_bpallow_geomreject_noind_def_top3,act,False,False,known,corestrict,False,False,geomreject,False,False,freshallow,True,bpallow,True,False,def,False,3,3,40,34,105,16.861024,8.929730083333334,28.726487875,-6.643805,108.101504,12.2120185,-11.40476,0.09523809523809523,0.14285714285714285,0.1523809523809524,0.03968253968253968,0.04878048780487805,0.05365853658536585,0.0873015873015873,0.07317073170731707,0.02782608695652174,15.079061799999998,-4.8678289999999995,125.1870222,skill_industry_eps_known,40,40,40,0,,,0,0.10143861274509813,0.0,40,34,6,33,1,0,0.9705882352941176,0.029411764705882353,7,2572068.1080962853,25620.68108096285,0,0,0,0,0,105,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,105,102,65,14418.450400000003,44.184504000000025,-16.901371762076632,109,6,40,2025-10-24,2026-08-21
with_eps,sk_act_epsknown_corestrict_freshallow_bpallow_geomreject_noind_prox_top1,act,False,False,known,corestrict,False,False,geomreject,False,False,freshallow,True,bpallow,True,False,prox,True,1,5,40,24,40,15.2655425,9.049036749999999,24.8060745,-11.40476,193.529095,15.2655425,-11.40476,0.1,0.225,0.2,0.015873015873015872,0.01951219512195122,0.024390243902439025,0.03968253968253968,0.04390243902439024,0.01391304347826087,4.8599235,-11.404760000000001,193.529095,skill_industry_eps_known,40,40,40,0,,,0,3.3265635208333344,0.2800105000000008,40,24,16,23,1,0,0.9583333333333334,0.041666666666666664,24,270688.0410206263,2606.880410206263,0,0,0,0,0,40,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,40,39,23,12182.4316,21.82431599999999,-19.358220209093613,67,3,40,2025-10-24,2026-08-21
with_eps,sk_act_epsknown_corestrict_freshallow_bpallow_geomreject_noind_prox_top2,act,False,False,known,corestrict,False,False,geomreject,False,False,freshallow,True,bpallow,True,False,prox,True,2,5,40,31,76,15.840868,9.19530875,23.98836225,-9.591255499999999,116.183057,15.269295,-11.40476,0.10526315789473684,0.19736842105263158,0.15789473684210525,0.023809523809523808,0.03902439024390244,0.04390243902439024,0.0873015873015873,0.07317073170731707,0.020869565217391306,11.714176600000002,-9.953956400000001,125.1870222,skill_industry_eps_known,40,40,40,0,,,0,-0.5236337903225804,0.0,40,31,9,30,1,0,0.967741935483871,0.03225806451612903,31,996650.781530564,9866.50781530564,0,0,0,0,0,76,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,76,75,46,13112.249600000003,31.122496000000034,-18.221319021642834,102,5,40,2025-10-24,2026-08-21
with_eps,sk_act_epsknown_corestrict_freshallow_bpallow_geomreject_noind_prox_top3,act,False,False,known,corestrict,False,False,geomreject,False,False,freshallow,True,bpallow,True,False,prox,True,3,4,40,34,105,17.199762,10.358609333333334,28.726487875,-6.6438049999999995,108.101504,12.0305535,-11.40476,0.10476190476190476,0.14285714285714285,0.14285714285714285,0.047619047619047616,0.05365853658536585,0.05853658536585366,0.0873015873015873,0.07317073170731707,0.02608695652173913,15.1972195,-8.419781000000002,125.1870222,skill_industry_eps_known,40,40,40,0,,,0,0.8316087352941177,0.0,40,34,6,33,1,0,0.9705882352941176,0.029411764705882353,7,3091351.907283849,30813.519072838488,0,0,0,0,0,105,0.0,0.0,0.0,0.0,0.0,backtrader,10000.0,8.0,105,101,64,14899.691599999995,48.996915999999956,-16.992765770444652,111,5,40,2025-10-24,2026-08-21
with_eps,sk_act_epsknown_corestrict_freshstrict_bpstrict_geomallow_ind_def_top1,act,False,False,known,corestrict,False,False,geomallow,True,False,freshstrict,False,bpstrict,False,True,def,False,1,4,42,25,42,15.840868,7.294273,27.286902,-0.748904,193.529095,15.840868,-0.748904,0.14285714285714285,0.19047619047619047,0.19047619047619047,0.015873015873015872,0.02926829268292683,0.03414634146341464,0.031746031746031744,0.03902439024390244,0.01391304347826087,3.492606,-0.748904,193.529095,skill_industry_eps_known,40,42,40,0,,,0,3.421433854166667,0.924560749999999,42,25,17,24,1,0,0.96,0.04,25,274425.6627516528,2644.256627516528,0,0,2,0,0,42,0.0,0.0,0.047619047619047616,0.0,0.0,backtrader,10000.0,8.0,42,42,25,12066.9612,20.669611999999994,-11.741272230834,62,2,42,2025-10-10,2026-08-21
with_eps,sk_act_epsknown_corestrict_freshstrict_bpstrict_geomallow_ind_def_top2,act,False,False,known,corestrict,False,False,geomallow,True,False,freshstrict,False,bpstrict,False,True,def,False,2,4,42,35,81,18.037657,9.19530875,28.260428750000003,-4.2633275,138.763797,15.840868,-7.777751,0.13580246913580246,0.20987654320987653,0.18518518518518517,0.031746031746031744,0.05365853658536585,0.05853658536585366,0.09523809523809523,0.08292682926829269,0.02608695652173913,15.3686008,-3.5604427999999997,138.763797,skill_industry_eps_known,40,42,40,0,,,0,-0.7657916562499996,0.0,42,35,7,33,2,0,0.9428571428571428,0.05714285714285714,35,806747.460747171,7967.4746074717095,0,0,6,0,0,81,0.0,0.0,0.07407407407407407,0.0,0.0,backtrader,10000.0,8.0,81,80,50,14134.686399999999,41.34686399999998,-16.9863253421218,102,5,42,2025-10-10,2026-08-21
with_eps,sk_act_epsknown_corestrict_freshstrict_bpstrict_geomallow_ind_def_top3,act,False,False,known,corestrict,False,False,geomallow,True,False,freshstrict,False,bpstrict,False,True,def,False,3,3,42,37,115,17.916871,12.129043333333334,38.021941999999996,-4.2633275,138.763797,11.254959,-11.182424,0.13043478260869565,0.1826086956521739,0.16521739130434782,0.06349206349206349,0.07317073170731707,0.07804878048780488,0.1111111111111111,0.1024390243902439,0.03304347826086956,17.10576916666667,-3.5604427999999997,138.763797,skill_industry_eps_known,40,42,40,0,,,0,-0.8281200539215686,0.0,42,37,5,36,1,0,0.972972972972973,0.02702702702702703,6,2557758.4484485243,25477.584484485244,0,0,14,0,0,115,0.0,0.0,0.12173913043478261,0.0,0.0,backtrader,10000.0,8.0,115,108,67,12563.880000000001,25.638800000000007,-17.046907256328435,123,5,42,2025-10-10,2026-08-21
